1110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1111 1111 -0.07 44 H2 0.40 100.00 0 1111 -0.14 77 H2 0.40 40.00 5 1111 -0.17 66 H2 1.25 40.00 0 1111 0.21 87 H7 0.40 40.00 5 0 0 0 0 0 0 0 1111 -0.18 138 H2 0.40 40.00 5 1111 0.23 205 H2 0.40 40.00 5 1111 0.04 72 H2 0.40 40.00 150 
1112 1112 -0.07 49 I2 1.25 66.00 0 1112 -0.08 73 I2 0.83 40.00 5 1112 -0.17 65 I2 1.00 40.00 0 1112 0.13 71 H8 0.40 40.00 5 1112 0.13 1021 I2 1.00 40.00 0 1112 -0.12 129 I2 0.83 40.00 5 1112 0.28 218 I2 0.83 40.00 5 0 0 0 0 0 0 0 
1113 1113 0.17 95 J2 1.25 66.00 0 1113 0.44 252 J2 2.00 40.00 5 1113 -0.05 77 J2 0.83 40.00 0 1113 0.04 75 H9 0.40 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1113 0.26 105 J2 1.25 40.00 20 
1115 1115 0.05 80 J3 1.25 50.00 0 1115 0.22 272 J3 2.00 40.00 0 1115 -0.15 79 J3 0.83 40.00 5 1115 0.06 71 G9 0.40 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1115 0.12 104 J3 1.25 26.00 0 
1116 1116 -0.03 47 I3 1.25 50.00 0 1116 -0.14 60 I3 0.83 40.00 0 1116 -0.24 65 I3 1.00 40.00 5 1116 0.13 71 G8 0.40 40.00 5 1116 0.15 1057 I3 1.00 40.00 5 1116 -0.32 136 I3 0.83 40.00 0 1116 0.04 211 I3 0.83 40.00 0 0 0 0 0 0 0 0 
1117 1117 -0.03 42 H3 0.40 80.00 0 1117 -0.18 77 H3 0.40 40.00 5 1117 -0.25 66 H3 1.25 40.00 5 1117 0.21 86 G7 0.40 40.00 5 0 0 0 0 0 0 0 1117 -0.34 126 H3 0.40 40.00 5 1117 0.05 223 H3 0.40 40.00 5 1117 -0.27 69 H3 0.40 26.00 0 
1118 0 0 0 0 0 0 0 1118 -0.13 61 G3 0.40 40.00 5 1118 -0.27 80 G3 1.67 40.00 5 1118 0.29 84 G6 0.40 40.00 5 1118 1.91 755 G3 1.67 40.00 5 0 0 0 0 0 0 0 1118 0.13 176 G3 0.40 40.00 5 0 0 0 0 0 0 0 
1119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1119 -0.23 93 F3 2.00 40.00 10 1119 0.36 66 G5 0.40 0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1119 0.12 162 F3 1.00 40.00 5 0 0 0 0 0 0 0 
1120 1120 -0.00 97 E3 2.00 50.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1120 0.43 71 G4 0.40 0.00 0 1120 0.28 5737 E3 2.00 40.00 10 0 0 0 0 0 0 0 1120 0.15 196 E3 1.00 40.00 5 0 0 0 0 0 0 0 
1122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1123 1123 0.03 52 C3 2.00 50.00 -5 1123 -0.11 87 C3 0.67 40.00 5 0 0 0 0 0 0 0 1123 0.58 69 G2 0.40 40.00 5 1123 -0.62 2942 C3 2.00 40.00 5 1123 -0.08 137 C3 0.67 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1124 0 0 0 0 0 0 0 1124 -0.05 145 B3 2.00 40.00 5 0 0 0 0 0 0 0 1124 0.63 70 G1 0.40 40.00 5 1124 0.14 3198 B3 2.50 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1125 1125 0.02 59 A3 2.00 50.00 -25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1125 0.71 69 G0 0.40 40.00 5 1125 0.67 1932 A3 3.33 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1126 1126 0.13 1044 A4 2.00 26.00 -25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1126 -0.29 1039 F0 1.00 40.00 5 1126 4.88 2810 A4 3.33 40.00 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1127 0 0 0 0 0 0 0 1127 -0.07 142 B4 2.00 0.00 0 0 0 0 0 0 0 0 1127 0.65 90 F1 1.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1128 0 0 0 0 0 0 0 1128 -0.07 140 B4 2.00 0.00 0 0 0 0 0 0 0 0 1128 0.65 92 F1 1.00 40.00 5 1128 0.02 2371 B4 2.50 40.00 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1129 1129 0.03 68 C4 2.00 26.00 -5 1129 -0.12 79 C4 0.67 0.00 0 0 0 0 0 0 0 0 1129 0.58 101 F2 1.00 40.00 5 1129 0.32 3342 C4 2.00 40.00 15 1129 -0.05 134 C4 0.67 0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1130 1130 0.02 51 D4 2.00 26.00 0 1130 -0.12 79 D4 0.67 0.00 0 0 0 0 0 0 0 0 1130 0.54 118 F3 1.00 40.00 5 1130 1.03 2641 D4 2.00 40.00 15 1130 -0.11 119 D4 0.67 0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1131 1131 -0.02 54 E4 2.00 26.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1131 0.47 106 F4 1.00 0.00 0 1131 1.36 2525 E4 2.00 40.00 20 0 0 0 0 0 0 0 1131 0.41 181 E4 1.00 0.00 0 0 0 0 0 0 0 0 
1132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1132 -0.01 1025 F4 2.00 40.00 20 1132 -0.32 1085 F5 1.00 0.00 0 1132 0.93 3108 F4 2.00 40.00 20 0 0 0 0 0 0 0 1132 0.19 896 F4 1.00 0.00 0 0 0 0 0 0 0 0 
1133 0 0 0 0 0 0 0 1133 -0.12 63 G4 0.40 0.00 0 1133 -0.20 75 G4 1.67 40.00 10 1133 0.28 117 F6 1.00 40.00 5 1133 2.28 1910 G4 1.67 40.00 10 0 0 0 0 0 0 0 1133 0.40 164 G4 0.40 0.00 0 0 0 0 0 0 0 0 
1134 1134 -0.07 42 H4 0.40 0.00 0 1134 -0.17 74 H4 0.40 0.00 0 1134 -0.18 63 H4 1.25 40.00 10 1134 0.21 120 F7 1.00 40.00 5 0 0 0 0 0 0 0 1134 -0.15 101 H4 0.40 0.00 0 1134 0.33 214 H4 0.40 0.00 0 1134 0.02 67 H4 0.40 0.00 0 
1135 1135 -0.05 52 I4 1.25 0.00 0 1135 -0.13 67 I4 0.83 40.00 -10 1135 -0.18 61 I4 1.00 0.00 0 1135 0.13 98 F8 1.00 40.00 5 1135 0.18 1386 I4 1.00 0.00 0 1135 -0.12 122 I4 0.83 40.00 -10 1135 0.31 189 I4 0.83 40.00 -10 0 0 0 0 0 0 0 
1136 1136 0.18 50 J4 1.25 0.00 0 1136 0.36 262 J4 2.00 40.00 -10 1136 0.03 73 J4 0.83 0.00 0 1136 0.05 101 F9 1.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1136 0.32 80 J4 1.25 0.00 0 
1137 1137 0.07 51 I4 1.25 0.00 0 1137 -0.06 61 I4 0.83 40.00 -10 1137 -0.15 62 I4 1.00 0.00 0 1137 0.13 98 F8 1.00 40.00 5 1137 0.25 1753 I4 1.00 0.00 0 1137 -0.20 127 I4 0.83 40.00 -10 1137 0.19 193 I4 0.83 40.00 -10 0 0 0 0 0 0 0 
1138 1138 0.06 43 H4 0.40 0.00 0 1138 -0.11 73 H4 0.40 0.00 0 1138 -0.16 64 H4 1.25 40.00 10 1138 0.20 116 F7 1.00 40.00 5 0 0 0 0 0 0 0 1138 -0.27 103 H4 0.40 0.00 0 1138 0.17 222 H4 0.40 0.00 0 1138 -0.19 65 H4 0.40 0.00 0 
1139 0 0 0 0 0 0 0 1139 -0.06 66 G4 0.40 0.00 0 1139 -0.18 74 G4 1.67 40.00 10 1139 0.28 116 F6 1.00 40.00 5 1139 1.48 1417 G4 1.67 40.00 10 0 0 0 0 0 0 0 1139 0.23 171 G4 0.40 0.00 0 0 0 0 0 0 0 0 
1140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1147 1147 0.11 75 C5 2.00 26.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1147 0.58 97 E2 1.00 40.00 5 1147 0.59 5 C5 2.00 40.00 15 1147 0.05 170 C5 0.67 0.00 0 1147 0.44 132 C5 0.67 0.00 0 0 0 0 0 0 0 0 
1148 1148 0.07 74 D5 2.00 26.00 20 0 0 0 0 0 0 0 1148 -0.06 81 D5 2.00 40.00 15 1148 0.51 101 E3 1.00 40.00 5 1148 0.52 2908 D5 2.00 40.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1149 1149 0.06 79 E5 2.00 26.00 25 1149 -0.03 89 E5 1.00 0.00 0 1149 -0.05 78 E5 2.00 40.00 20 1149 0.43 86 E4 1.00 0.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1149 0.51 178 E5 1.00 0.00 0 0 0 0 0 0 0 0 
1150 1150 0.05 73 E5 2.00 26.00 25 1150 -0.04 92 E5 1.00 0.00 0 1150 -0.06 78 E5 2.00 40.00 20 1150 0.44 85 E4 1.00 0.00 0 1150 1.23 2334 E5 2.00 40.00 20 0 0 0 0 0 0 0 1150 0.51 189 E5 1.00 0.00 0 0 0 0 0 0 0 0 
1151 1151 0.10 75 F5 2.50 26.00 0 1151 -0.05 93 F5 1.00 0.00 0 1151 -0.06 81 F5 2.00 40.00 20 1151 0.35 82 E5 1.00 0.00 0 1151 0.31 1616 F5 2.00 40.00 20 0 0 0 0 0 0 0 1151 0.47 132 F5 1.00 0.00 0 0 0 0 0 0 0 0 
1152 1152 0.06 57 G5 1.67 26.00 0 1152 -0.07 73 G5 0.40 0.00 0 1152 -0.08 75 G5 1.67 40.00 10 1152 0.28 119 E6 1.00 40.00 5 1152 0.39 1651 G5 1.67 40.00 10 1152 -0.02 205 G5 0.40 0.00 0 1152 0.37 136 G5 0.40 0.00 0 0 0 0 0 0 0 0 
1153 1153 0.09 41 H5 0.80 0.00 0 1153 -0.04 54 H5 0.40 0.00 0 1153 -0.00 61 H5 1.25 40.00 10 1153 0.21 122 E7 1.00 40.00 5 1153 -0.84 1695 H5 1.25 40.00 10 0 0 0 0 0 0 0 1153 0.60 133 H5 0.40 0.00 0 1153 0.22 66 H5 0.80 0.00 0 
1154 1154 -0.00 49 I5 1.00 0.00 0 0 0 0 0 0 0 0 1154 -0.08 63 I5 1.00 0.00 0 1154 0.14 98 E8 1.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1154 0.46 157 I5 1.00 40.00 -10 1154 0.09 73 I5 1.00 0.00 0 
1155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1155 0.08 79 J5 0.83 0.00 0 1155 0.05 99 E9 1.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1155 0.18 76 J5 1.00 0.00 0 
1156 1156 -0.04 48 A6 2.00 50.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1156 0.71 78 D0 0.67 40.00 5 1156 1.54 2403 A6 3.33 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1157 0.65 78 D1 0.67 40.00 5 1157 0.07 3484 B6 2.50 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1158 1158 0.09 59 C6 2.00 50.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1158 0.57 81 D2 0.67 40.00 5 1158 0.46 2319 C6 2.00 40.00 5 1158 0.01 164 C6 0.67 40.00 5 1158 0.49 158 C6 0.67 40.00 5 0 0 0 0 0 0 0 
1160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1161 1161 0.06 62 D6 2.00 50.00 20 0 0 0 0 0 0 0 1161 -0.07 81 D6 2.00 40.00 5 1161 0.50 86 D3 0.67 40.00 5 1161 -0.05 3718 D6 2.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1162 1162 0.19 1046 E6 2.00 50.00 25 1162 -0.02 694 E6 1.00 40.00 5 1162 0.02 1004 E6 2.00 40.00 10 1162 -0.22 753 D4 0.67 0.00 0 1162 -0.11 2300 E6 2.00 40.00 10 0 0 0 0 0 0 0 1162 0.25 978 E6 1.00 40.00 5 0 0 0 0 0 0 0 
1163 1163 0.07 86 F6 2.50 50.00 0 1163 -0.07 104 F6 1.00 40.00 5 1163 -0.08 80 F6 2.00 40.00 10 1163 0.36 75 D5 0.67 0.00 0 1163 0.37 1113 F6 2.00 40.00 10 0 0 0 0 0 0 0 1163 0.47 167 F6 1.00 40.00 5 0 0 0 0 0 0 0 
1164 1164 0.06 43 G6 1.67 50.00 0 1164 -0.09 75 G6 0.40 40.00 5 1164 -0.09 74 G6 1.67 40.00 5 1164 0.28 93 D6 0.67 40.00 5 1164 0.17 898 G6 1.67 40.00 5 1164 -0.02 210 G6 0.40 40.00 5 1164 0.36 199 G6 0.40 40.00 5 0 0 0 0 0 0 0 
1165 1165 0.03 41 H6 0.80 80.00 0 1165 -0.08 34 H6 0.40 40.00 5 1165 -0.09 65 H6 1.25 40.00 5 1165 0.21 98 D7 0.67 40.00 5 1165 -0.72 62 H6 1.25 40.00 5 0 0 0 0 0 0 0 1165 0.45 170 H6 0.40 40.00 5 1165 0.13 75 H6 0.80 26.00 0 
1166 1166 0.10 47 I6 1.00 50.00 0 0 0 0 0 0 0 0 1166 0.01 62 I6 1.00 40.00 5 1166 0.14 82 D8 0.67 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1166 0.45 147 I6 1.00 40.00 0 1166 0.17 76 I6 1.00 26.00 0 
1167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1167 0.17 80 J6 0.83 40.00 5 1167 0.06 83 D9 0.67 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1167 0.26 76 J6 1.00 26.00 0 
1168 1168 0.04 56 A7 2.00 66.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1168 0.72 79 C0 0.67 40.00 5 1168 1.89 2486 A7 3.33 40.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1170 1170 0.16 1042 C7 2.00 66.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1170 -0.15 847 C2 0.67 40.00 5 1170 0.54 2979 C7 2.00 40.00 -5 1170 0.21 363 C7 0.67 40.00 5 1170 0.15 797 C7 0.67 40.00 5 0 0 0 0 0 0 0 
1171 1171 0.04 65 D7 2.00 66.00 20 0 0 0 0 0 0 0 1171 -0.09 81 D7 2.00 40.00 -5 1171 0.51 87 C3 0.67 40.00 5 1171 0.03 3062 D7 2.00 40.00 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1172 1172 0.02 62 E7 2.00 66.00 25 1172 -0.09 98 E7 1.00 40.00 5 1172 -0.08 79 E7 2.00 40.00 0 1172 0.43 75 C4 0.67 0.00 0 1172 0.76 1936 E7 2.00 40.00 0 0 0 0 0 0 0 0 1172 0.48 223 E7 1.00 40.00 5 0 0 0 0 0 0 0 
1173 1173 0.07 40 F7 2.50 66.00 0 1173 -0.09 101 F7 1.00 40.00 5 1173 -0.09 78 F7 2.00 40.00 0 1173 0.36 73 C5 0.67 0.00 0 1173 0.54 1556 F7 2.00 40.00 0 0 0 0 0 0 0 0 1173 0.46 161 F7 1.00 40.00 5 0 0 0 0 0 0 0 
1174 1174 1.91 989 G7 1.67 66.00 0 1174 -0.06 517 G7 0.40 40.00 5 1174 -0.10 984 G7 1.67 40.00 0 1174 -0.20 797 C6 0.67 40.00 5 1174 0.38 1516 G7 1.67 40.00 0 1174 0.01 505 G7 0.40 40.00 5 1174 0.10 523 G7 0.40 40.00 5 0 0 0 0 0 0 0 
1175 1175 0.01 44 H7 0.80 100.00 0 1175 -0.10 32 H7 0.40 40.00 5 1175 -0.11 66 H7 1.25 40.00 0 1175 0.21 101 C7 0.67 40.00 5 1175 2.00 423 H7 1.25 40.00 0 0 0 0 0 0 0 0 1175 0.45 154 H7 0.40 40.00 5 1175 0.11 75 H7 0.80 40.00 20 
1176 1176 0.11 48 I7 1.00 66.00 0 0 0 0 0 0 0 0 1176 -0.01 61 I7 1.00 40.00 0 1176 0.14 80 C8 0.67 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1176 0.44 155 I7 1.00 40.00 5 1176 0.15 76 I7 1.00 40.00 20 
1177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1177 0.13 76 J7 0.83 40.00 0 1177 0.06 83 C9 0.67 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1177 0.27 80 J7 1.00 40.00 20 
1178 1178 0.00 50 A8 2.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1178 2.99 2380 A8 3.33 50.00 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1179 -0.14 3044 B8 2.50 50.00 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1180 1180 0.05 61 C8 2.00 40.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1180 1.71 2703 C8 2.00 50.00 10 1180 -0.07 160 C8 0.67 40.00 5 1180 0.48 125 C8 0.67 40.00 5 0 0 0 0 0 0 0 
1181 1181 0.05 66 D8 2.00 40.00 20 0 0 0 0 0 0 0 1181 -0.09 83 D8 2.00 50.00 10 0 0 0 0 0 0 0 1181 0.11 4177 D8 2.00 50.00 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1182 1182 0.01 61 E8 2.00 40.00 25 1182 -0.11 104 E8 1.00 40.00 5 1182 -0.09 79 E8 2.00 50.00 15 0 0 0 0 0 0 0 1182 0.30 1892 E8 2.00 50.00 15 0 0 0 0 0 0 0 1182 0.47 171 E8 1.00 40.00 5 0 0 0 0 0 0 0 
1183 1183 2.67 1170 F8 2.50 40.00 0 1183 -0.06 845 F8 1.00 40.00 5 1183 -0.07 1024 F8 2.00 50.00 20 1183 -0.94 1833 B5 2.00 0.00 0 1183 0.01 3145 F8 2.00 50.00 20 0 0 0 0 0 0 0 1183 0.22 902 F8 1.00 40.00 5 0 0 0 0 0 0 0 
1184 1184 0.41 45 G8 1.67 40.00 0 1184 0.24 78 G8 0.40 40.00 5 1184 0.26 75 G8 1.67 50.00 10 1184 0.29 190 B6 2.00 40.00 5 1184 0.98 1956 G8 1.67 50.00 10 1184 0.25 180 G8 0.40 40.00 5 1184 0.77 129 G8 0.40 40.00 5 0 0 0 0 0 0 0 
1185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1185 0.16 1145 H8 1.25 50.00 10 1185 -1.08 1863 B7 2.00 40.00 5 1185 -0.70 1288 H8 1.25 50.00 10 0 0 0 0 0 0 0 1185 0.17 320 H8 0.40 40.00 5 1185 0.46 1224 H8 0.80 40.00 0 
1186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1186 0.31 73 J8 0.83 50.00 10 1186 0.07 164 B9 2.00 40.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1186 0.42 73 J8 1.00 40.00 0 
1187 1187 -0.15 109 A9 2.00 20.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1187 0.71 142 A0 2.00 40.00 5 1187 2.34 2283 A9 3.33 50.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1188 0.67 140 A1 2.00 40.00 5 1188 -0.07 3612 B9 2.50 50.00 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1189 1189 0.07 112 C9 2.00 20.00 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1189 0.61 144 A2 2.00 40.00 5 1189 1.02 1310 C9 2.00 50.00 -5 1189 0.04 164 C9 0.67 40.00 5 1189 0.48 133 C9 0.67 40.00 5 0 0 0 0 0 0 0 
1190 1190 0.07 117 D9 2.00 20.00 20 0 0 0 0 0 0 0 1190 -0.10 80 D9 2.00 50.00 0 1190 0.55 157 A3 2.00 40.00 5 1190 -0.13 2096 D9 2.00 50.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
